id,phrase,type,text,lat,long,url,datetime,unixtime,temperature,apparentTemperature,windSpeed,precipAccumulation,precipIntensity,temperatureHigh,temperatureLow,windSpeedHigh,apparentTemperatureHigh,apparentTemperatureLow,precipIntensityMax
903605847930130433,cold as shit,shit,I wanna know which one of these dickheads decided to have a family reunion today it's cold as shit then niggas wanna have it at belle isleðð,42.3527865,-83.099288,https://twitter.com/SleazeBruddas/status/903605847930130433,2017-09-01T09:09:56-04:00,1504271396,56.04,56.04,12.22,0.0,0.0,64.21,52.62,10.78,64.21,52.62,0.0
903606035658702848,cold as fuck,fuck,it's cold as fuck,42.5369135,-83.1466055,https://twitter.com/alexischeyyenne/status/903606035658702848,2017-09-01T09:10:41-04:00,1504271441,54.41,54.41,9.64,0.0,0.0,65.01,50.98,8.61,65.01,50.98,0.0
903611550690365440,cold as fuck,fuck,it's cold as fuck,39.9946835,-82.985772,https://twitter.com/katiepack_/status/903611550690365440,2017-09-01T09:32:36-04:00,1504272756,56.49,56.49,12.5,0.0,0.0016,59.98,52.61,11.28,59.98,52.61,0.0207
903612923498684416,cold as hell,hell,It's gotdamn 61 right now. It's cold as hell. ð­ð­ð­,40.0048655,-75.117998,https://twitter.com/bunnie1129/status/903612923498684416,2017-09-01T09:38:03-04:00,1504273083,59.81,59.81,10.5,0.0,0.0,68.27,54.9,5.82,68.27,54.9,0.0
903613772157374464,cold as a bitch,a bitch,"hoodie szn byke, it's cold as a bitch out here lmao",38.0033755,-79.420865,https://twitter.com/JamarAintShit/status/903613772157374464,2017-09-01T09:41:26-04:00,1504273286,60.23,60.23,7.78,0.0,0.0141,61.72,51.81,6.2,61.72,51.81,0.0922
903613906538688513,cold as shid,shid,"hoodie szn byke, it's cold as shid out here.",38.0033755,-79.420865,https://twitter.com/JamarAintShit/status/903613906538688513,2017-09-01T09:41:58-04:00,1504273318,60.23,60.23,7.78,0.0,0.0141,61.72,51.81,6.2,61.72,51.81,0.0922
903614993970679808,cold as fuck,fuck,It's cold as fuck,41.122815,-81.6228085,https://twitter.com/The_Khosen/status/903614993970679808,2017-09-01T09:46:17-04:00,1504273577,55.69,55.69,10.67,0.0,0.0,65.26,55.2,10.53,65.26,55.2,0.0
903616938181632000,cold as hell,hell,It's cold as hell,42.1130625,-72.5455845,https://twitter.com/_KSOUL_/status/903616938181632000,2017-09-01T09:54:01-04:00,1504274041,57.6,57.6,12.85,0.0,0.0,66.75,39.41,8.9,66.75,36.65,0.0
903617105601363972,cold as fuck,fuck,it's cold as fuck out,40.840172,-81.2671655,https://twitter.com/CameronYoho/status/903617105601363972,2017-09-01T09:54:41-04:00,1504274081,55.25,55.25,11.14,0.0,0.0,64.61,54.43,9.64,64.61,54.43,0.0
903628265524523009,cold as shit,shit,it's cold as shit here ð©,41.39347,-72.9209165,https://twitter.com/__Taaniaa/status/903628265524523009,2017-09-01T10:39:01-04:00,1504276741,60.27,60.27,13.44,0.0,0.0,68.48,46.47,9.19,68.48,42.95,0.0
903636021061046272,cold as shit,shit,It's cold as shit outside ð©,38.796432,-76.969264,https://twitter.com/Beau_TIFF_ful/status/903636021061046272,2017-09-01T11:09:50-04:00,1504278590,63.03,63.03,7.72,0.0,0.0,64.98,57.26,6.72,64.98,57.26,0.0
903636208873607169,cold as fck,fck,o my god it's cold as fck outside who messed with the thermostat last night,39.3923595,-80.2975595,https://twitter.com/tayloralexisgb/status/903636208873607169,2017-09-01T11:10:35-04:00,1504278635,58.15,58.15,6.99,0.0,0.003,58.81,55.28,6.7,58.81,55.28,0.0215
903637769657786369,hot as fuck,fuck,it's hot as fuck in the Bay Area ........fuck this heat wave.............,37.7706565,-122.4359785,https://twitter.com/_Franciscan_/status/903637769657786369,2017-09-01T11:16:47-04:00,1504279007,72.49,72.49,1.98,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903639434993827841,cold as shit,shit,It's cold as shit out here,42.274499,-83.1281645,https://twitter.com/Taraaaaaaaaa_/status/903639434993827841,2017-09-01T11:23:24-04:00,1504279404,60.46,60.46,14.47,0.0,0.0,64.27,53.4,11.15,64.27,53.4,0.0
903639514886930432,cold as hell,hell,ITS COLD AS HELL OUTSIDE WTF,39.4040615,-84.560904,https://twitter.com/_alyssagentile/status/903639514886930432,2017-09-01T11:23:43-04:00,1504279423,57.7,57.7,11.89,0.0,0.0142,59.97,54.45,11.98,59.97,54.45,0.0484
903641352533094400,cold as fuck,fuck,"Oh, it's cold as fuck outside. I can feel the breeze under the door.",36.200008,-86.791549,https://twitter.com/___willmatic/status/903641352533094400,2017-09-01T11:31:01-04:00,1504279861,67.18,68.13,2.78,0.0,0.076,67.28,57.66,4.45,68.16,57.66,0.5375
903643046763515904,cold as shit,shit,Its cold as shit outside,39.906474,-75.103665,https://twitter.com/juicym__/status/903643046763515904,2017-09-01T11:37:45-04:00,1504280265,63.73,63.73,7.62,0.0,0.0,68.44,55.95,6.11,68.44,55.95,0.0
903645091486728192,cold as hell,hell,It's cold as hell outside,40.0550415,-79.901699,https://twitter.com/_PLewis31/status/903645091486728192,2017-09-01T11:45:53-04:00,1504280753,57.14,57.14,8.83,0.0,0.0007,58.71,53.88,6.63,58.71,53.88,0.0072
903645920952291328,cold as fuck,fuck,It's cold as fuck up the mountains,41.1179365,-77.604684,https://twitter.com/BRabbits07/status/903645920952291328,2017-09-01T11:49:11-04:00,1504280951,60.15,60.15,5.07,0.0,0.0,64.04,47.33,3.46,64.04,45.47,0.0
903646320279396352,cold as shit,shit,it's cold as shit on the first day of september and boy i was not prepared,37.529883,-77.4931705,https://twitter.com/soyeahnah/status/903646320279396352,2017-09-01T11:50:46-04:00,1504281046,64.91,64.91,6.75,0.0,0.0299,67.54,54.86,5.63,67.57,54.86,0.1879
903647882141732865,cold as fuck,fuck,It's cold as fuck outside wth,40.3651595,-82.6694675,https://twitter.com/Justice1515/status/903647882141732865,2017-09-01T11:56:58-04:00,1504281418,58.12,58.12,14.76,0.0,0.0008,60.31,52.6,10.45,60.31,52.6,0.01
903648909800693760,cold as fuck,fuck,First day of September and it's cold as fuck,39.7795625,-86.1429225,https://twitter.com/BeefJerkypls/status/903648909800693760,2017-09-01T12:01:03-04:00,1504281663,61.72,61.72,16.73,0.0,0.0015,64.25,53.84,14.26,64.25,53.84,0.0089
903652301184704512,hot as fuck,fuck,It's hot as fuck today who did this,37.777779,-122.433032,https://twitter.com/jpkm_/status/903652301184704512,2017-09-01T12:14:32-04:00,1504282472,74.24,74.24,3.13,0.0,0.0,93.44,72.93,1.68,93.44,72.93,0.0
903652599232155648,hot as shit,shit,Its hot as shit,35.1704985,-79.861034,https://twitter.com/forevastr8tana/status/903652599232155648,2017-09-01T12:15:43-04:00,1504282543,81.38,86.31,4.16,0.0,0.0279,84.15,66.8,2.27,91.22,67.81,0.185
903657053209718784,cold as shit,shit,It's cold as shit outside today,39.9946835,-82.985772,https://twitter.com/TrapStarO/status/903657053209718784,2017-09-01T12:33:25-04:00,1504283605,58.06,58.06,15.8,0.0,0.0016,59.98,52.61,11.28,59.98,52.61,0.0207
903660942159880192,hot as (bleep),(bleep),"Girl from Wyoming walkin thru @PHXSkyHarbor parking garage ""It's hot as (bleep)"" felt good to tell some1 4 change ""u ain't felt nothing yet""",33.5528625,-112.1246765,https://twitter.com/StefaniaFOX10/status/903660942159880192,2017-09-01T12:48:52-04:00,1504284532,94.34,94.34,0.37,0.0,0.0,106.46,81.7,0.74,106.46,83.8,0.0
903664824843767808,hot as shit,shit,I come back to the Cali and it's hot as shit WHATS GOING ON HERE ITS SEPTEMBER,33.689732,-117.7823605,https://twitter.com/kassieyeung/status/903664824843767808,2017-09-01T13:04:18-04:00,1504285458,90.45,93.26,3.77,0.0,0.0,99.82,74.58,2.64,101.28,75.2,0.0
903666096917536768,hotter than rihanna,rihanna,wow it's hotter than Rihanna in a sauna right now,37.552481,-122.3154215,https://twitter.com/NikkoTheFirst/status/903666096917536768,2017-09-01T13:09:21-04:00,1504285761,77.73,77.73,1.16,0.0,0.0,100.53,72.65,2.1,100.53,72.65,0.0
903666358180818944,cold as shit,shit,it's cold as shit. i love it,39.396352,-76.6151805,https://twitter.com/whitezack_/status/903666358180818944,2017-09-01T13:10:23-04:00,1504285823,63.47,63.47,7.29,0.0,0.0,64.69,59.46,6.42,64.69,59.46,0.0
903675133948284928,cold as hell,hell,It's cold as hell in Chicago. I'm not ready.,41.7660325,-87.7975975,https://twitter.com/drockalexander/status/903675133948284928,2017-09-01T13:45:16-04:00,1504287916,65.41,65.41,11.76,0.0,0.0,67.46,51.18,11.79,67.46,51.18,0.0
903677495924277248,hot as fucc,fucc,It's hot as Fucc outside ...good thing my job has A good fan and AC ðð,34.0207895,-118.4119065,https://twitter.com/DjTanaGlo/status/903677495924277248,2017-09-01T13:54:39-04:00,1504288479,86.23,88.5,6.17,0.0,0.0,91.45,74.95,2.72,91.77,75.64,0.0
903679403732811776,hotter than ,,It's hotter than a jalapeÃ±os asshole out here.,33.9376735,-118.130426,https://twitter.com/micheljessica_/status/903679403732811776,2017-09-01T14:02:14-04:00,1504288934,91.06,93.96,4.65,0.0,0.0,95.92,74.96,2.93,97.27,75.69,0.0
903680812054331392,hot as hell,hell,It's hot as hell and I have the day off. What should I do? My current plans are to lay on the couch and binge some tv but it's nice out.,37.7706565,-122.4359785,https://twitter.com/jsatk/status/903680812054331392,2017-09-01T14:07:49-04:00,1504289269,77.6,77.6,1.21,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903681253240520704,hot as hell,hell,woke up to my mans cuddling me even though it's hot as hell &amp; then him making me bfast &amp; watching a Cinderella story w me.. bday is litâ¤ï¸,34.583629,-118.125196,https://twitter.com/kayleebabyy/status/903681253240520704,2017-09-01T14:09:35-04:00,1504289375,92.46,92.46,7.08,0.0,0.0,101.49,73.2,4.67,101.49,73.2,0.0
903682552438824960,hot as shit,shit,Slim it's hot as shit outside,32.810012,-117.104989,https://twitter.com/InspiredByDanni/status/903682552438824960,2017-09-01T14:14:44-04:00,1504289684,94.25,95.92,5.36,0.0,0.0,94.95,73.24,3.03,96.34,74.28,0.0
903685958851223552,hotter than hell,hell,"@dr_teng forming a prayer circle. it's hotter than hell here in west LA, i can't imagine how hot it is out by you..",34.0207895,-118.4119065,https://twitter.com/tentwentysixpm/status/903685958851223552,2017-09-01T14:28:16-04:00,1504290496,85.79,88.12,6.43,0.0,0.0,91.45,74.95,2.72,91.77,75.64,0.0
903688800404164608,hot as fire,fire,We watched little @DaleJr @KyleLarsonRacin looking good. It's hot as fire out here.,34.295374,-79.90571,https://twitter.com/MitziProffitt/status/903688800404164608,2017-09-01T14:39:34-04:00,1504291174,88.06,96.77,10.19,0.0,0.004,88.2,70.56,3.9,97.03,71.88,0.0277
903689667874258944,cold as fuck,fuck,It's cold as fuck out here,39.0404805,-77.0720735,https://twitter.com/tommiesky1/status/903689667874258944,2017-09-01T14:43:01-04:00,1504291381,63.87,63.87,5.06,0.0,0.0,64.21,57.13,5.76,64.21,57.13,0.0
903697708577415168,cold as fuck,fuck,IT IS COLD AS FUCK,39.136097,-77.2079325,https://twitter.com/JustAllennn/status/903697708577415168,2017-09-01T15:14:58-04:00,1504293298,63.1,63.1,4.76,0.0,0.0,63.46,56.24,5.67,63.46,56.24,0.0
903698075666989056,hot as hell,hell,Just came from lunch and there are people walking around with jackets on. It's HOT as hell outside #why,37.7706565,-122.4359785,https://twitter.com/dntunvme2/status/903698075666989056,2017-09-01T15:16:25-04:00,1504293385,82.22,82.22,1.99,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903699793255456768,hot as fuck,fuck,Yo it's hot as fuck be nice and give your mailman/lady cold water or a popsicle or something.,33.8091715,-118.1567105,https://twitter.com/taymonnnzzz/status/903699793255456768,2017-09-01T15:23:15-04:00,1504293795,92.12,95.39,5.85,0.0,0.0,97.97,73.42,2.41,100.08,74.26,0.0
903700971519336448,hot as fuck,fuck,HAHAHA ITS HOT AS FUCK,33.9873325,-117.6732545,https://twitter.com/Jbvelasquez4949/status/903700971519336448,2017-09-01T15:27:56-04:00,1504294076,105.9,105.9,2.9,0.0,0.0,107.67,75.35,2.14,107.67,75.67,0.0
903703360309567488,hot as hell,hell,Hey Sacramento: It's Friday It's Hot as Hell Operation Leave Early Is In Effect Go for it..... https://t.co/i4R3dTHpUO,38.561722,-121.469664,https://twitter.com/CityofTwoRivers/status/903703360309567488,2017-09-01T15:37:25-04:00,1504294645,98.18,98.18,8.85,0.0,0.0,106.6,70.82,3.96,106.6,70.82,0.0
903704407858069504,cold as fuck,fuck,it's cold as fuck in the office,34.188478,-118.9188865,https://twitter.com/soda_gopro/status/903704407858069504,2017-09-01T15:41:35-04:00,1504294895,87.41,89.29,4.49,0.0,0.0,92.43,75.02,2.16,92.94,75.46,0.0
903704878253359104,hotter than the devil's dick,the devil's dick,It's hotter than the devils dick outside and all I wanna do is go to the beach ð­ð­ð­ð­ð­,37.6412705,-122.0857755,https://twitter.com/NaturesAWhore/status/903704878253359104,2017-09-01T15:43:27-04:00,1504295007,92.83,92.83,5.47,0.0,0.0,101.32,73.39,2.04,101.32,73.39,0.0
903705043861331968,hot as hell,hell,Wow it's hot as hell out here in the Bay.,37.7706565,-122.4359785,https://twitter.com/jcdevera89/status/903705043861331968,2017-09-01T15:44:07-04:00,1504295047,83.36,83.36,3.16,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903705630589894656,hotter than a mf,a mf,it's hotter than a mf and they're tryna dress code me for my shorts tffffff,36.6891495,-121.6412685,https://twitter.com/karlaamaciel_/status/903705630589894656,2017-09-01T15:46:27-04:00,1504295187,94.3,94.3,6.25,0.0,0.0,94.52,68.62,1.2,94.52,68.62,0.0
903708663730192384,hot as dick,dick,Its hot as dick,37.7706565,-122.4359785,https://twitter.com/karIadelrey/status/903708663730192384,2017-09-01T15:58:30-04:00,1504295910,83.96,83.96,3.78,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903708789748195328,hot as fuck,fuck,My dude it's hot as fuck!,25.7476345,-80.334528,https://twitter.com/steph_cx3/status/903708789748195328,2017-09-01T15:59:00-04:00,1504295940,90.86,104.65,10.72,0.0,0.0064,91.49,79.78,7.28,104.98,84.29,0.0655
903708868731011072,hotter than the blazes,the blazes,I got assigned to company bbq cleanup when it's hotter than the blazes outside. Urf. ð«,34.1391715,-117.999409,https://twitter.com/breezyb2321/status/903708868731011072,2017-09-01T15:59:19-04:00,1504295959,100.73,102.69,5.24,0.0,0.0,100.79,75.91,2.38,102.75,76.42,0.0
903709388292153344,hot as hell,hell,It's hot as hell ð« it was just cool outside !!!,33.1966005,-87.5334065,https://twitter.com/Jas5_0/status/903709388292153344,2017-09-01T16:01:22-04:00,1504296082,83.58,85.68,8.96,0.0,0.0007,83.6,62.92,7.48,85.71,63.51,0.0151
903709465077137410,hot as shit,shit,"Damn we finally got our summer heat wave this weekend in the Bay huh, it's hot as shit stepping outside",37.791994,-122.2286855,https://twitter.com/kiidharvey/status/903709465077137410,2017-09-01T16:01:41-04:00,1504296101,88.17,88.17,3.37,0.0,0.0,95.59,73.21,1.84,95.59,73.21,0.0
903709741431513089,hot as hell,hell,"Okay east coast ppl I see u experiencing that 1st fall weather day. Today's like the 1st day of summer in the bay, and it's hot as hell help",37.791994,-122.2286855,https://twitter.com/MeganJakobson/status/903709741431513089,2017-09-01T16:02:47-04:00,1504296167,88.23,88.23,3.38,0.0,0.0,95.59,73.21,1.84,95.59,73.21,0.0
903709967722594305,hot as balls,balls,it's hot as balls in san francisco,37.7706565,-122.4359785,https://twitter.com/fridaprecariat/status/903709967722594305,2017-09-01T16:03:41-04:00,1504296221,84.22,84.22,3.73,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903710364675608576,hot as fuck,fuck,"I'm wearing shorts because it's hot as fuck outside, not as an invitation for you to yell at me how much your son would enjoy my legs.",37.7706565,-122.4359785,https://twitter.com/hannahhalliday7/status/903710364675608576,2017-09-01T16:05:15-04:00,1504296315,84.31,84.31,3.69,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903710577415122944,hotter than satan's armpit,satan's armpit,It's hotter than satans armpit #currentlydying,26.1566185,-80.2948925,https://twitter.com/yesseniarosa_/status/903710577415122944,2017-09-01T16:06:06-04:00,1504296366,90.5,104.99,11.76,0.0,0.0018,91.07,79.15,7.69,105.24,83.0,0.0215
903712181346230272,hot as hell,hell,It's hot as hell in the city right now &amp; the Russian consulate is churning out a lot of smoke. ð¤,37.7706565,-122.4359785,https://twitter.com/Patricia_DSC/status/903712181346230272,2017-09-01T16:12:28-04:00,1504296748,84.71,84.71,3.49,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903714704308109313,hot as the devil's freezer,the devil's freezer,Swng swng swng on a summer day. Ps. It's hot as the devils freezer out here today. 106 in Nohoâ¦ https://t.co/3UXmIsV7wD,34.0207895,-118.4119065,https://twitter.com/TheRealMarcLo/status/903714704308109313,2017-09-01T16:22:30-04:00,1504297350,89.55,91.08,5.73,0.0,0.0,91.45,74.95,2.72,91.77,75.64,0.0
903717502030675968,cold as fuck,fuck,Bro it's cold as fuck out here,39.137038,-84.5398125,https://twitter.com/_mykillla/status/903717502030675968,2017-09-01T16:33:37-04:00,1504298017,56.11,56.11,14.22,0.0,0.0241,60.51,54.7,13.07,60.51,54.7,0.0679
903718165246394368,hotter than satan's crotch,satan's crotch,It's hotter than satans crotch out here,36.845567,-121.407179,https://twitter.com/BDLindgren_/status/903718165246394368,2017-09-01T16:36:15-04:00,1504298175,95.28,95.28,5.33,0.0,0.0,95.96,69.18,1.59,95.96,69.18,0.0
903718553370509314,hot as balls,balls,"It's hot as balls in California, can @Twitter do a solid before we melt and get @acevonjohnson @verified? ð¥ð¥ð¥ #VerifyAce #AceArmy",37.8763695,-121.284771,https://twitter.com/bo_bangie/status/903718553370509314,2017-09-01T16:37:48-04:00,1504298268,100.44,100.44,5.08,0.0,0.0,106.25,70.74,2.8,106.25,70.74,0.0
903720375661453312,hot as hell,hell,"It's hot as hell and I'm very sick, here's a hot take for ya. I like how hot it is! I just ate spicy ramen and tried to swear out my sick",37.7706565,-122.4359785,https://twitter.com/letasondoglive/status/903720375661453312,2017-09-01T16:45:02-04:00,1504298702,86.51,86.51,2.65,0.0,0.0,93.53,72.98,1.69,93.53,72.98,0.0
903722132147912704,hot as ballz,ballz,CORONA SUCKS AND ITS HOT AS BALLZ BUT I LOVE IT,33.859093,-117.585658,https://twitter.com/itszwillie/status/903722132147912704,2017-09-01T16:52:01-04:00,1504299121,106.24,106.6,4.76,0.0,0.0,106.26,74.06,2.02,106.77,74.28,0.0
903722587720622081,hot as dicks,dicks,currently camping inside starbucks because it's hot as dicks,33.9759175,-118.0188555,https://twitter.com/dabr00ski/status/903722587720622081,2017-09-01T16:53:49-04:00,1504299229,98.39,101.04,6.02,0.0,0.0,99.26,75.06,2.92,101.79,75.72,0.0
903723124528529408,hot as balls,balls,"fuck...i just realized I'm getting tatted on my arm today, and to hide it from my parents I have to wear a sweater... and it's hot as balls",34.2896895,-119.2289915,https://twitter.com/damnraymond/status/903723124528529408,2017-09-01T16:55:57-04:00,1504299357,87.02,87.71,5.48,0.0,0.0,87.69,72.99,2.51,88.18,73.38,0.0
903723531598405632,hotter than the devil's vagina,the devil's vagina,It's hotter than the devils vagina! ð¥#heatwave https://t.co/RmQM2ZUMHk,38.561722,-121.469664,https://twitter.com/Vetmed/status/903723531598405632,2017-09-01T16:57:34-04:00,1504299454,103.05,103.05,10.39,0.0,0.0,106.6,70.82,3.96,106.6,70.82,0.0
903723836033589248,hot as balls,balls,"It's hot as balls in Cali man, I'm gonna move to Seattle âð¼",34.0207895,-118.4119065,https://twitter.com/JayyBloops/status/903723836033589248,2017-09-01T16:58:47-04:00,1504299527,91.39,91.75,6.71,0.0,0.0,91.45,74.95,2.72,91.77,75.64,0.0
903726294025854976,colder than a witch's buttcrack,a witch's buttcrack,It's colder than a witch's buttcrack outside and I love it.,42.110703,-80.087032,https://twitter.com/amandagiroux28/status/903726294025854976,2017-09-01T17:08:33-04:00,1504300113,61.96,61.96,14.06,0.0,0.0,62.56,51.43,9.54,62.56,51.43,0.0
